margin_capital,total_project_cost,monthly_emi,competitor_count,min_distance_km,demand_score,gross_margin,gst_rate,is_viable
179000.0,1601200.0,29219.91,1,1.5,56.2,22.9,0.0,1
100700.0,942300.0,17195.8,3,5.09,60.2,29.6,0.0,1
133800.0,1092300.0,19933.11,3,0.76,60.6,21.4,0.0,1
79800.0,783900.0,14305.2,5,0.35,71.6,26.9,0.0,1
85700.0,638400.0,11650.01,1,3.14,52.6,22.9,0.0,1
48400.0,402600.0,7346.95,1,2.54,70.0,47.4,5.0,1
43900.0,330800.0,6036.69,3,1.34,75.1,45.8,5.0,1
15400.0,128000.0,2335.84,6,0.68,67.6,16.1,5.0,1
50500.0,449000.0,8193.69,4,1.56,71.1,21.8,5.0,1
98200.0,858100.0,15659.26,8,0.48,84.2,25.8,18.0,0
30600.0,231200.0,4219.11,3,3.74,59.4,23.0,0.0,1
102700.0,1047800.0,19121.05,4,2.07,85.9,26.9,18.0,1
119100.0,983300.0,17944.0,1,4.94,96.0,14.7,0.0,1
210500.0,2218700.0,40488.51,1,0.72,69.6,15.4,18.0,1
52600.0,434500.0,7929.08,1,6.33,79.1,21.0,0.0,1
93600.0,830000.0,15146.47,2,1.68,54.4,32.7,0.0,1
37300.0,411400.0,7507.54,5,1.09,70.7,15.1,5.0,1
124900.0,1146200.0,20916.72,2,3.19,87.0,34.7,0.0,1
73900.0,532400.0,9715.64,4,1.88,62.1,48.4,5.0,1
87100.0,729300.0,13308.82,6,1.11,84.6,21.7,5.0,1
46600.0,516500.0,9425.48,1,0.51,50.6,45.7,5.0,1
70100.0,571900.0,10436.46,5,0.36,59.6,65.2,18.0,1
31300.0,253500.0,4626.06,1,0.31,88.4,30.0,0.0,1
224700.0,1805900.0,32955.43,2,0.59,41.8,16.3,18.0,1
100000.0,728000.0,13285.09,3,0.7,84.6,20.1,5.0,1
32400.0,239400.0,4368.75,2,5.35,57.5,21.1,0.0,1
50700.0,368000.0,6715.54,1,1.01,69.7,68.0,18.0,1
52100.0,431600.0,7876.16,1,0.38,78.1,25.2,0.0,1
119600.0,1008200.0,18398.39,0,6.41,72.5,19.2,0.0,1
101600.0,943500.0,17217.7,1,3.74,54.3,20.3,5.0,1
64700.0,711100.0,12976.69,5,1.63,67.1,16.9,5.0,1
22400.0,201900.0,3684.42,2,0.72,77.6,16.0,5.0,1
93900.0,846900.0,15454.87,2,1.57,90.8,40.8,18.0,1
89700.0,963000.0,17573.55,0,7.29,88.3,20.6,0.0,1
45600.0,327200.0,5970.99,5,1.25,57.7,30.0,0.0,1
48000.0,421300.0,7688.2,8,0.23,95.9,27.9,18.0,0
183600.0,1652800.0,30161.54,2,0.54,84.4,23.2,0.0,1
112700.0,1020900.0,18630.15,4,1.38,75.4,18.2,5.0,1
154300.0,1581000.0,28851.28,1,1.42,53.2,25.5,0.0,1
95900.0,928700.0,16947.62,7,0.56,72.1,24.1,5.0,0
125700.0,1310900.0,23922.29,3,0.52,57.8,27.2,0.0,1
47600.0,359300.0,6556.78,3,0.85,80.7,16.6,5.0,1
45000.0,483200.0,8817.8,2,2.89,61.3,68.0,18.0,1
59100.0,433300.0,7907.19,1,9.16,69.4,20.4,5.0,1
64900.0,701100.0,12794.2,5,0.42,73.9,34.9,5.0,1
132000.0,1029800.0,18792.57,2,1.2,78.9,35.7,18.0,1
84300.0,629300.0,11483.94,3,0.68,69.1,21.8,5.0,1
48300.0,378100.0,6899.85,3,3.43,58.6,25.1,18.0,1
68300.0,605300.0,11045.97,7,1.2,94.9,17.9,5.0,1
127300.0,980800.0,17898.38,0,9.0,68.7,23.5,0.0,1
83300.0,873700.0,15943.94,9,0.26,82.7,16.4,5.0,0
25000.0,270500.0,4936.29,2,5.88,61.1,52.4,5.0,1
106600.0,988100.0,18031.59,4,6.16,67.1,21.8,18.0,1
207100.0,1511100.0,27575.69,2,0.96,67.4,15.3,18.0,1
21500.0,216500.0,3950.86,9,0.14,54.5,16.9,5.0,0
111200.0,840600.0,15339.9,4,4.48,69.4,13.8,5.0,1
51100.0,426600.0,7784.92,1,4.47,78.2,25.8,0.0,1
128100.0,1193300.0,21776.24,2,2.7,65.5,28.2,18.0,1
68600.0,555900.0,10144.48,0,9.61,84.3,32.1,0.0,1
76100.0,841000.0,15347.2,2,4.2,67.9,22.4,18.0,1
16400.0,119200.0,2175.25,3,2.02,77.6,20.1,5.0,1
53300.0,475500.0,8677.28,2,4.64,60.9,44.8,5.0,1
206100.0,1739300.0,31740.06,4,3.68,64.8,16.1,18.0,1
93300.0,842900.0,15381.88,5,1.04,53.9,35.5,18.0,1
105900.0,794400.0,14496.81,3,1.75,75.2,31.1,18.0,1
196700.0,1466500.0,26761.8,2,3.29,62.4,25.1,0.0,1
64400.0,500100.0,9126.2,3,1.07,67.0,24.5,18.0,1
83200.0,596400.0,10883.56,1,1.71,55.7,21.0,0.0,1
41500.0,320200.0,5843.25,3,3.02,66.3,15.3,5.0,1
92700.0,812300.0,14823.46,1,2.65,75.9,29.3,0.0,1
179900.0,1789900.0,32663.45,1,3.88,73.9,29.6,0.0,1
53900.0,538700.0,9830.6,7,0.71,73.2,14.7,5.0,1
18600.0,201700.0,3680.77,2,0.66,78.9,32.9,5.0,1
97000.0,827900.0,15108.14,2,1.17,80.9,16.1,5.0,1
31900.0,322400.0,5883.4,4,2.45,60.0,19.9,5.0,1
58100.0,533400.0,9733.89,3,3.3,71.1,36.1,5.0,1
63400.0,661600.0,12073.38,4,5.1,70.4,50.4,5.0,1
34100.0,285800.0,5215.49,3,1.88,59.8,27.9,0.0,1
119600.0,1041500.0,19006.08,1,0.71,67.9,22.4,0.0,1
40100.0,341400.0,6230.12,7,1.58,78.5,13.7,5.0,1
234600.0,1911500.0,34882.49,1,1.23,73.1,17.5,18.0,1
54600.0,527300.0,9622.57,4,1.46,60.7,43.7,5.0,1
14900.0,106700.0,1947.14,6,0.31,65.5,43.0,5.0,1
63300.0,573800.0,10471.14,3,0.46,85.0,17.8,5.0,1
63200.0,614500.0,11213.86,2,7.12,85.9,20.4,5.0,1
29900.0,276300.0,5042.13,5,0.19,72.9,68.0,18.0,1
21300.0,152300.0,2779.29,1,2.4,76.0,18.7,5.0,1
132900.0,1048500.0,19133.82,1,0.45,77.2,38.3,18.0,1
36000.0,296500.0,5410.76,7,1.82,67.4,16.4,5.0,1
77700.0,846600.0,15449.4,1,2.73,66.9,17.6,18.0,1
50600.0,387000.0,7062.27,0,4.62,60.0,20.9,0.0,1
15200.0,140600.0,2565.77,7,2.88,55.4,13.7,5.0,1
156400.0,1600500.0,29207.13,1,1.3,64.2,19.9,18.0,1
77200.0,677400.0,12361.71,5,0.5,93.1,17.7,5.0,1
87200.0,849500.0,15502.32,0,8.9,75.4,22.3,0.0,1
122400.0,1033900.0,18867.39,2,3.16,68.4,15.7,18.0,1
86600.0,919700.0,16783.38,2,0.76,63.4,21.2,18.0,1
168000.0,1672400.0,30519.22,5,0.94,54.9,15.6,0.0,1
23400.0,246500.0,4498.32,6,0.99,61.2,17.8,5.0,1
36300.0,363200.0,6627.95,8,0.41,62.4,48.1,18.0,0
55700.0,545400.0,9952.87,3,0.93,90.6,44.2,18.0,1
21400.0,175200.0,3197.18,1,0.76,85.6,41.1,5.0,1
94100.0,777000.0,14179.28,4,1.8,74.7,17.5,18.0,1
177800.0,1551100.0,28305.64,2,2.95,83.6,32.0,0.0,1
137000.0,1411500.0,25758.12,4,1.29,89.5,28.1,0.0,1
176600.0,1261500.0,23020.8,1,1.49,61.7,24.7,0.0,1
41900.0,312000.0,5693.61,4,0.44,58.6,9.8,5.0,1
125500.0,1275700.0,23279.94,6,0.22,65.1,35.2,18.0,0
90400.0,982400.0,17927.58,1,0.39,80.2,25.9,0.0,1
121400.0,1057000.0,19288.93,0,4.68,78.8,19.4,0.0,1
65000.0,474100.0,8651.73,0,7.69,76.6,21.2,0.0,1
101400.0,1094600.0,19975.09,4,2.08,68.9,24.3,0.0,1
25700.0,235700.0,4301.23,5,0.41,58.1,19.5,0.0,1
94400.0,880300.0,16064.38,4,1.31,79.7,13.4,5.0,1
195300.0,1796300.0,32780.24,2,0.34,66.8,23.3,0.0,1
161000.0,1671300.0,30499.14,0,9.16,67.3,21.7,18.0,1
56300.0,422500.0,7710.1,3,1.12,60.4,39.1,5.0,1
19500.0,203300.0,3709.97,2,1.64,58.4,13.7,5.0,1
71900.0,515400.0,9405.41,0,8.17,67.8,37.0,5.0,1
66600.0,721100.0,13159.18,2,4.5,70.8,49.8,18.0,1
36700.0,360400.0,6576.85,4,4.19,91.9,19.0,5.0,1
187100.0,1736400.0,31687.14,2,3.75,65.1,14.8,18.0,1
63500.0,531500.0,9699.21,9,1.02,79.0,14.9,5.0,0
94300.0,977800.0,17843.63,2,2.27,84.4,33.1,0.0,1
60100.0,562000.0,10255.8,3,4.87,69.6,22.5,18.0,1
109500.0,1098300.0,20042.61,5,0.28,64.8,25.8,0.0,0
167800.0,1291000.0,23559.14,2,0.9,62.4,13.7,18.0,1
39600.0,337000.0,6149.83,3,0.42,59.7,49.9,5.0,1
63100.0,679300.0,12396.38,1,0.44,59.9,54.1,18.0,1
79600.0,607200.0,11080.64,3,1.37,57.2,30.7,0.0,1
156100.0,1161300.0,21192.28,0,6.68,71.6,33.2,0.0,1
32400.0,333800.0,6091.43,5,1.68,85.2,16.1,5.0,1
117900.0,1218300.0,22232.46,1,2.68,69.7,32.2,18.0,1
81200.0,674500.0,12308.79,1,0.51,69.2,28.0,18.0,1
18100.0,139900.0,2553.0,2,0.34,88.8,14.3,5.0,1
71100.0,574800.0,10489.38,3,1.17,75.8,29.5,0.0,1
56100.0,457400.0,8346.98,6,0.11,86.4,16.4,5.0,0
150800.0,1590300.0,29020.99,0,7.17,79.1,18.9,0.0,1
110700.0,1114000.0,20329.11,0,8.46,91.5,35.8,18.0,1
59600.0,501500.0,9151.75,1,3.98,56.7,26.2,0.0,1
32800.0,286400.0,5226.44,2,3.01,94.9,27.6,0.0,1
38400.0,281500.0,5137.02,0,5.65,78.0,28.0,0.0,1
56000.0,545900.0,9962.0,1,4.37,50.7,49.4,5.0,1
94400.0,1009800.0,18427.59,4,4.75,58.0,14.2,5.0,1
105600.0,884400.0,16139.2,5,0.93,78.7,12.2,5.0,1
145100.0,1052700.0,19210.46,1,2.09,61.6,25.7,18.0,1
65400.0,593100.0,10823.34,6,0.34,49.8,11.4,5.0,0
23200.0,189200.0,3452.66,7,0.11,62.7,15.9,5.0,0
49400.0,416900.0,7607.91,3,4.99,79.1,16.9,5.0,1
33200.0,283300.0,5169.87,5,1.34,70.2,16.8,5.0,1
148000.0,1062400.0,19387.48,0,5.16,80.0,25.0,0.0,1
79400.0,608100.0,11097.07,3,2.14,66.2,46.4,5.0,1
46800.0,388600.0,7091.47,2,2.1,71.4,24.1,18.0,1
62600.0,541400.0,9879.88,2,0.69,58.3,30.0,0.0,1
39900.0,369900.0,6750.21,3,1.13,70.1,28.4,0.0,1
44300.0,421800.0,7697.32,3,1.0,61.8,52.8,5.0,1
66400.0,591300.0,10790.49,2,3.12,96.0,21.9,18.0,1
79700.0,574400.0,10482.08,3,3.45,75.9,15.9,5.0,1
69400.0,730700.0,13334.37,4,6.98,83.1,15.9,5.0,1
37100.0,276300.0,5042.13,1,0.55,60.4,68.0,18.0,1
141000.0,1180500.0,21542.66,3,0.64,79.4,25.5,0.0,1
145900.0,1195400.0,21814.56,1,2.33,66.6,29.0,0.0,1
51700.0,414300.0,7560.46,3,1.53,66.4,26.6,0.0,1
129900.0,1174200.0,21427.69,3,3.52,73.5,19.7,18.0,1
55200.0,540100.0,9856.15,0,6.54,62.6,67.2,18.0,1
77900.0,625300.0,11410.95,0,5.63,59.3,33.8,0.0,1
65200.0,619200.0,11299.63,2,0.78,63.7,31.6,5.0,1
83300.0,712100.0,12994.94,4,0.82,82.9,14.6,5.0,1
89600.0,644500.0,11761.32,4,0.81,51.3,22.0,0.0,1
157900.0,1600200.0,29201.66,2,0.58,91.3,16.2,18.0,1
95000.0,989900.0,18064.44,3,1.4,53.7,17.7,5.0,1
74600.0,617800.0,11274.08,7,0.94,46.1,20.8,5.0,1
98100.0,755300.0,13783.28,1,4.62,76.5,17.3,5.0,1
137900.0,1347200.0,24584.72,1,0.76,63.9,29.9,0.0,1
222600.0,1942700.0,35451.86,2,5.92,82.7,21.6,18.0,1
25700.0,281000.0,5127.9,3,0.91,67.5,52.6,5.0,1
52400.0,532800.0,9722.94,1,0.78,69.5,35.9,18.0,1
77700.0,622900.0,11367.15,1,3.4,78.7,46.8,5.0,1
76000.0,673100.0,12283.24,2,2.12,80.6,21.0,0.0,1
70300.0,764500.0,13951.17,6,0.67,78.3,41.8,18.0,1
91300.0,791000.0,14434.77,5,1.36,82.9,14.1,5.0,1
27500.0,197300.0,3600.48,5,0.75,74.1,28.1,18.0,1
122400.0,1074600.0,19610.11,1,3.76,55.7,27.0,0.0,1
103200.0,809100.0,14765.07,3,2.05,82.7,17.9,0.0,1
29500.0,255700.0,4666.21,1,0.73,87.3,40.2,5.0,1
105900.0,904500.0,16506.0,2,2.53,68.9,22.3,0.0,1
56200.0,495900.0,9049.56,0,5.74,75.3,20.1,0.0,1
38000.0,272500.0,4972.79,0,6.8,76.8,24.1,0.0,1
92900.0,977400.0,17836.33,4,1.83,75.1,23.4,0.0,1
55500.0,596000.0,10876.26,2,3.69,65.1,50.7,18.0,1
108000.0,1040800.0,18993.3,1,3.42,66.7,22.3,0.0,1
227500.0,2169000.0,39581.55,1,2.42,81.6,15.9,18.0,1
165900.0,1241900.0,22663.13,1,1.31,60.8,34.4,0.0,1
131200.0,1299000.0,23705.13,3,1.52,90.8,24.6,0.0,1
130100.0,1008200.0,18398.39,1,3.05,59.4,27.7,0.0,1
55600.0,518000.0,9452.86,1,0.49,66.9,34.6,0.0,1
57900.0,580300.0,10589.75,1,4.0,83.5,16.0,0.0,1
115600.0,1165400.0,21267.1,9,1.1,83.9,12.0,5.0,0
129900.0,1365500.0,24918.67,0,5.82,68.2,21.8,0.0,1
95800.0,722900.0,13192.02,8,0.3,80.1,21.6,5.0,0
151300.0,1356200.0,24748.96,1,0.97,73.0,25.8,0.0,1
140700.0,1537600.0,28059.29,7,0.21,77.4,31.1,0.0,0
153700.0,1415800.0,25836.59,3,6.12,96.0,30.8,18.0,1
86100.0,750900.0,13702.99,0,8.0,63.4,24.0,0.0,1
150000.0,1266700.0,23115.7,1,7.11,68.5,16.5,0.0,1
15300.0,146400.0,2671.62,4,0.72,72.0,36.5,5.0,1
176800.0,1900100.0,34674.46,1,1.64,61.6,27.9,0.0,1
75200.0,768700.0,14027.82,1,0.62,96.0,32.4,0.0,1
175200.0,1541700.0,28134.11,0,7.68,52.4,24.6,0.0,1
232500.0,2087300.0,38090.63,1,0.47,76.9,21.0,18.0,1
84900.0,940700.0,17166.6,1,1.62,56.1,16.9,5.0,1
65300.0,473600.0,8642.61,5,2.22,55.6,15.0,5.0,1
12100.0,120900.0,2206.27,5,0.26,72.3,46.8,5.0,1
123500.0,960200.0,17522.45,2,2.06,82.8,26.0,0.0,1
46200.0,502100.0,9162.7,2,0.48,75.4,26.7,0.0,1
15200.0,115600.0,2109.56,5,1.01,57.1,58.4,18.0,1
110800.0,836200.0,15259.61,3,3.13,65.1,18.5,5.0,1
119600.0,1248500.0,22783.57,3,2.55,53.3,30.1,0.0,1
182300.0,1346300.0,24568.3,1,1.23,60.4,20.2,0.0,1
132900.0,1062500.0,19389.3,2,4.26,95.8,32.4,0.0,1
121100.0,1270900.0,23192.34,3,2.12,43.0,20.1,18.0,1
65700.0,487000.0,8887.14,2,4.14,83.9,24.7,0.0,1
77900.0,672700.0,12275.94,2,2.85,83.4,18.0,5.0,1
107600.0,1062100.0,19382.0,3,0.42,82.5,27.3,0.0,1
48800.0,454700.0,8297.71,4,2.24,65.4,29.2,0.0,1
45100.0,395300.0,7213.73,3,4.29,84.7,15.3,5.0,1
135200.0,1261400.0,23018.98,3,0.78,38.4,27.0,0.0,1
145000.0,1247800.0,22770.8,0,9.57,58.8,31.0,18.0,1
78300.0,562300.0,10261.27,3,1.19,75.1,29.2,5.0,1
66600.0,650000.0,11861.69,2,2.37,84.9,45.5,5.0,1
60100.0,501400.0,9149.93,0,5.28,66.9,29.7,18.0,1
17400.0,191200.0,3489.16,3,2.79,73.4,34.5,5.0,1
121700.0,880400.0,16066.2,0,5.77,67.0,29.9,18.0,1
79200.0,717200.0,13088.01,2,7.93,80.9,17.9,5.0,1
25700.0,187200.0,3416.17,4,1.19,65.1,20.8,18.0,1
105800.0,908200.0,16573.52,1,0.58,69.4,20.9,0.0,1
19200.0,190100.0,3469.09,3,9.5,60.3,23.8,5.0,1
109400.0,916600.0,16726.81,4,1.06,61.8,17.3,5.0,1
40300.0,369300.0,6739.27,5,0.19,87.9,43.3,5.0,1
99600.0,894500.0,16323.51,1,1.79,67.7,25.7,0.0,1
46700.0,476400.0,8693.71,1,5.3,63.8,40.9,0.0,1
159400.0,1213000.0,22135.74,0,8.38,72.9,18.3,0.0,1
113800.0,869200.0,15861.82,4,1.55,71.3,15.9,5.0,1
51300.0,484800.0,8847.0,2,0.96,59.2,46.2,5.0,1
64600.0,650500.0,11870.82,13,0.31,59.7,20.9,5.0,0
66500.0,617300.0,11264.96,4,3.13,81.4,25.7,0.0,1
71200.0,767900.0,14013.22,5,1.1,65.1,47.9,5.0,1
23400.0,196100.0,3578.58,1,3.34,81.5,41.6,5.0,1
33000.0,242600.0,4427.15,4,1.65,70.0,13.1,5.0,1
102900.0,880800.0,16073.5,3,1.54,64.2,17.7,5.0,1
172700.0,1743200.0,31811.23,3,5.49,86.5,18.0,0.0,1
47100.0,491400.0,8967.44,0,4.56,64.9,23.5,0.0,1
73300.0,768400.0,14022.34,7,0.63,82.9,17.4,5.0,0
21600.0,215400.0,3930.78,5,0.18,58.8,16.3,5.0,0
18200.0,139500.0,2545.7,2,2.08,73.1,46.2,5.0,1
114900.0,1195300.0,21812.74,3,2.7,53.3,16.3,5.0,1
64300.0,633200.0,11555.11,1,1.54,65.2,26.6,0.0,1
139900.0,1208700.0,22057.27,1,3.68,56.5,34.8,0.0,1
39400.0,338600.0,6179.03,2,1.25,63.0,30.7,18.0,1
67700.0,627200.0,11445.62,4,0.5,70.1,26.6,0.0,1
173800.0,1339200.0,24438.73,1,0.86,86.9,36.7,0.0,1
52200.0,383400.0,6996.57,0,6.63,78.2,21.0,0.0,1
173300.0,1445100.0,26371.28,2,7.4,77.1,23.6,0.0,1
52600.0,398500.0,7272.13,2,0.59,61.4,11.0,18.0,1
80600.0,700800.0,12788.73,4,0.5,70.3,21.5,5.0,1
66400.0,701200.0,12796.03,3,1.38,81.4,27.8,0.0,1
105300.0,1075700.0,19630.19,4,6.89,58.7,17.1,5.0,1
72100.0,717100.0,13086.18,5,1.84,38.7,18.9,18.0,1
36900.0,263900.0,4815.85,3,1.16,38.2,19.2,5.0,1
86300.0,839900.0,15327.13,3,3.19,55.3,17.5,5.0,1
60400.0,516200.0,9420.01,0,5.47,81.1,32.2,0.0,1
15100.0,123200.0,2248.25,0,9.3,79.1,48.8,5.0,1
104300.0,1067600.0,19482.37,4,6.66,80.1,23.4,0.0,1
37700.0,318000.0,5803.1,2,2.2,68.0,37.1,5.0,1
104400.0,791800.0,14449.36,3,2.07,66.1,30.3,0.0,1
28700.0,259700.0,4739.2,5,0.18,52.4,38.4,5.0,1
61300.0,561300.0,10243.03,5,1.17,68.6,8.1,5.0,1
158100.0,1527000.0,27865.85,4,3.15,61.3,32.6,0.0,1
57100.0,508700.0,9283.14,3,1.8,79.6,39.9,5.0,1
33600.0,296200.0,5405.28,6,1.41,70.5,17.4,5.0,1
177600.0,1728900.0,31550.27,2,1.11,56.2,24.4,0.0,1
84200.0,898400.0,16394.68,1,4.7,80.5,25.0,0.0,1
50400.0,519300.0,9476.58,2,1.87,68.0,13.5,18.0,1
147000.0,1441200.0,26300.11,3,5.14,47.5,8.0,0.0,1
26200.0,249400.0,4551.24,3,3.39,72.6,50.0,5.0,1
33900.0,273000.0,4981.91,5,0.53,54.3,56.3,18.0,1
62100.0,509300.0,9294.09,3,0.45,65.8,46.6,5.0,1
21200.0,231000.0,4215.46,3,0.75,63.6,14.2,5.0,1
12100.0,94100.0,1717.21,2,2.26,66.9,52.7,18.0,1
127500.0,1070300.0,19531.64,0,8.42,61.9,26.7,0.0,1
110200.0,1155700.0,21090.09,0,4.63,65.5,35.6,0.0,1
167600.0,1581600.0,28862.23,0,8.76,77.7,36.6,0.0,1
115400.0,954800.0,17423.91,1,7.07,80.6,36.0,0.0,1
44200.0,377000.0,6879.78,0,8.91,74.7,26.6,0.0,1
29600.0,223600.0,4080.42,3,1.15,82.4,20.8,0.0,1
64400.0,540500.0,9863.45,4,2.44,64.5,56.6,5.0,1
143500.0,1370000.0,25000.79,0,8.88,81.6,23.8,0.0,1
102200.0,898700.0,16400.16,2,2.98,77.5,14.7,18.0,1
121100.0,1090600.0,19902.09,0,7.28,86.9,24.2,0.0,1
74200.0,584800.0,10671.87,4,2.13,79.8,21.3,5.0,1
25800.0,195000.0,3558.51,1,5.14,85.5,31.8,5.0,1
29900.0,241300.0,4403.42,5,0.84,80.6,23.6,5.0,1
69600.0,546300.0,9969.29,1,1.11,80.4,30.3,0.0,1
84000.0,814500.0,14863.61,3,3.28,53.4,22.8,5.0,1
93600.0,681400.0,12434.7,2,3.81,69.4,21.6,0.0,1
119200.0,1303500.0,23787.25,4,4.03,67.1,23.9,0.0,1
151900.0,1451700.0,26491.72,0,6.49,52.3,25.4,0.0,1
27300.0,242300.0,4421.67,5,1.88,74.1,10.9,5.0,1
65500.0,637100.0,11626.28,4,3.24,74.4,16.9,5.0,1
192400.0,1441500.0,26305.58,2,1.47,57.6,33.7,0.0,1
145900.0,1280700.0,23371.18,2,0.87,67.8,25.8,18.0,1
31000.0,264700.0,4830.45,0,5.83,42.8,23.8,0.0,1
162200.0,1481300.0,27031.88,2,4.96,58.9,17.4,0.0,1
59400.0,491600.0,8971.09,5,1.12,71.7,53.8,18.0,1
126100.0,1013700.0,18498.76,1,4.6,53.2,27.8,0.0,1
111700.0,825700.0,15068.0,2,2.05,58.5,11.8,5.0,1
175300.0,1917200.0,34986.51,4,2.76,92.8,25.9,0.0,1
48800.0,526200.0,9602.49,2,1.64,95.1,45.1,5.0,1
173700.0,1477000.0,26953.41,1,0.55,51.1,32.4,0.0,1
79700.0,722700.0,13188.38,4,0.61,80.3,24.5,0.0,1
48900.0,426900.0,7790.39,0,7.08,47.4,49.7,5.0,1
81100.0,630200.0,11500.37,6,1.61,74.4,14.0,5.0,1
73100.0,749300.0,13673.79,1,0.33,57.9,32.9,18.0,1
143100.0,1039700.0,18973.23,0,5.65,58.4,33.1,0.0,1
24700.0,221600.0,4043.92,2,4.72,52.4,42.2,5.0,1
28600.0,306300.0,5589.59,3,0.51,75.2,24.9,0.0,1
69800.0,763500.0,13932.92,5,1.14,66.5,45.1,5.0,1
15700.0,140400.0,2562.13,2,1.63,75.6,19.8,5.0,1
51100.0,372100.0,6790.36,6,0.52,66.1,34.3,5.0,1
49900.0,510700.0,9319.64,1,5.74,66.0,15.7,5.0,1
50300.0,385500.0,7034.89,6,1.55,52.3,14.3,5.0,1
110900.0,1122500.0,20484.23,4,5.71,66.4,18.4,5.0,1
36500.0,290500.0,5301.26,2,2.11,68.8,32.7,5.0,1
135100.0,1137200.0,20752.48,2,2.17,78.6,22.4,0.0,1
38100.0,335800.0,6127.93,1,0.71,77.4,25.5,0.0,1
19700.0,159600.0,2912.5,0,9.71,77.0,66.7,5.0,1
141900.0,1537500.0,28057.46,1,0.66,50.2,24.5,0.0,1
109300.0,802900.0,14651.93,4,2.3,56.4,26.9,18.0,1
87500.0,757600.0,13825.26,0,5.06,65.9,30.3,0.0,1
58000.0,533600.0,9737.54,4,6.59,57.3,14.5,5.0,1
172700.0,1588600.0,28989.97,5,0.69,75.4,20.9,0.0,1
62900.0,486400.0,8876.19,1,3.11,70.3,19.6,18.0,1
173200.0,1599800.0,29194.36,2,0.38,47.6,24.5,0.0,1
28600.0,263800.0,4814.02,2,0.54,68.8,60.0,18.0,1
54600.0,422200.0,7704.62,3,7.72,84.6,61.3,18.0,1
40900.0,337600.0,6160.78,1,1.4,76.9,22.4,0.0,1
189100.0,1929000.0,35201.85,1,0.77,81.2,15.3,18.0,1
96200.0,773300.0,14111.76,1,5.02,83.8,22.4,0.0,1
24000.0,176400.0,3219.08,4,3.12,57.4,32.1,18.0,1
134300.0,1480600.0,27019.11,1,3.4,54.0,21.5,0.0,1
122000.0,992700.0,18115.54,2,7.9,85.6,29.7,0.0,1
134900.0,1151200.0,21007.97,3,0.45,79.7,33.0,0.0,1
98500.0,750700.0,13699.34,0,4.69,75.4,25.8,0.0,1
126900.0,1361400.0,24843.85,2,2.79,64.6,21.3,0.0,1
54700.0,407900.0,7443.67,2,1.82,79.7,18.4,0.0,1
50000.0,378800.0,6912.63,3,1.08,57.3,18.1,5.0,1
110400.0,1035600.0,18898.41,3,2.54,61.8,22.6,0.0,1
36200.0,376700.0,6874.31,3,1.56,96.0,19.3,5.0,1
141300.0,1356700.0,24758.09,3,6.41,58.9,22.3,0.0,1
152600.0,1513200.0,27614.02,0,9.67,68.9,29.7,0.0,1
62900.0,566600.0,10339.74,3,1.59,64.3,41.9,5.0,1
73400.0,785300.0,14330.75,9,2.9,64.1,16.3,5.0,1
169200.0,1489600.0,27183.35,0,5.27,53.4,18.3,18.0,1
41400.0,389600.0,7109.71,1,1.48,73.3,31.8,18.0,1
88700.0,904900.0,16513.3,1,3.1,81.8,24.3,0.0,1
20900.0,155200.0,2832.21,1,0.72,73.9,52.0,5.0,1
63600.0,497300.0,9075.11,4,0.59,82.7,17.5,5.0,1
16100.0,144000.0,2627.82,1,1.26,45.7,16.8,5.0,1
74400.0,567600.0,10357.99,1,2.01,81.3,19.0,5.0,1
96800.0,789700.0,14411.04,0,5.3,78.4,28.1,0.0,1
103800.0,886200.0,16172.05,2,5.36,86.7,15.3,5.0,1
19600.0,148900.0,2717.24,5,0.14,83.9,17.1,5.0,1
35400.0,296300.0,5407.11,6,0.67,73.6,19.3,18.0,1
41700.0,331400.0,6047.64,4,1.84,79.8,36.2,5.0,1
183300.0,1374500.0,25082.91,1,3.74,69.9,17.0,0.0,1
52800.0,521600.0,9518.55,2,1.63,79.1,35.9,18.0,1
33700.0,251400.0,4587.74,2,9.36,73.8,16.3,5.0,1
140100.0,1207500.0,22035.37,1,0.96,70.3,22.0,0.0,1
48300.0,357400.0,6522.1,1,0.46,69.1,24.0,18.0,1
130800.0,1335000.0,24362.09,1,2.86,57.5,23.5,18.0,1
15800.0,124100.0,2264.67,7,0.46,62.7,12.5,5.0,1
20200.0,176900.0,3228.2,4,4.25,83.8,50.7,5.0,1
158600.0,1366800.0,24942.4,4,6.2,71.8,16.7,0.0,1
111300.0,967500.0,17655.67,4,1.16,57.0,16.6,5.0,1
243600.0,1779900.0,32480.96,3,1.58,62.7,22.9,18.0,1
52800.0,404000.0,7372.5,7,0.6,64.0,15.8,5.0,1
82200.0,666600.0,12164.62,4,2.65,83.5,12.9,5.0,1
156800.0,1238700.0,22604.73,1,1.1,86.8,26.2,0.0,1
171000.0,1678800.0,30636.01,0,4.5,74.0,16.2,18.0,1
85000.0,871700.0,15907.44,1,0.97,66.3,10.0,5.0,1
140500.0,1108100.0,20221.45,2,1.59,74.9,28.7,0.0,1
55800.0,511000.0,9325.11,3,6.75,63.1,43.6,18.0,1
169100.0,1331800.0,24303.69,0,8.15,64.6,25.7,0.0,1
196200.0,1757800.0,32077.66,1,6.33,47.1,31.7,0.0,1
16000.0,162900.0,2972.72,4,5.44,58.9,53.5,5.0,1
